text,tokenized,tokenized_str,cluster
makan tidur gratis lu anjing d negara wngentot bkin anak lu ddgn gratisyg biayain anggaran negarakontol lu anjjng,"['mak', 'tid', 'grat', 'lu', 'and', 'negar', 'wngentot', 'bkin', 'anak', 'lu', 'ddgn', 'gratisyg', 'biayain', 'angg', 'negarakontol', 'lu', 'anjjng']",mak tid grat lu and negar wngentot bkin anak lu ddgn gratisyg biayain angg negarakontol lu anjjng,3
rohingya are not refugees but illegal immigrant camouflaging as refugees refugees risk their life from being oppress but rohingya pays bangladeshi agent to ferry them to their desirable countries with an active handphone and monies furthermore their idiotic stubbornness and harsh attitude couldnt be accepted by other sea peoples as malaysian we had enough of them and wish all of them will be deported to their country of origin,"['rohingy', 'refug', 'illeg', 'immigr', 'camoufl', 'refug', 'refug', 'risk', 'lif', 'oppress', 'rohingy', 'pay', 'bangladesh', 'ag', 'ferry', 'desir', 'country', 'act', 'handphon', 'mony', 'furtherm', 'idiot', 'stubborn', 'harsh', 'attitud', 'couldnt', 'acceiv', 'sea', 'peopl', 'malays', 'enough', 'wish', 'deport', 'country', 'origin']",rohingy refug illeg immigr camoufl refug refug risk lif oppress rohingy pay bangladesh ag ferry desir country act handphon mony furtherm idiot stubborn harsh attitud couldnt acceiv sea peopl malays enough wish deport country origin,3
the government the rich people of indonesia pls do something to help the soonest more boats are coming dont burden the poor,"['govern', 'rich', 'peopl', 'indones', 'pls', 'someth', 'help', 'soonest', 'boat', 'com', 'dont', 'burd', 'poor']",govern rich peopl indones pls someth help soonest boat com dont burd poor,1
anyone could end up a refugee one day in another country just think about how you would feel if you were rejected because of the actions of a few,"['anyon', 'could', 'end', 'refug', 'on', 'day', 'anoth', 'country', 'think', 'would', 'feel', 'reject', 'act']",anyon could end refug on day anoth country think would feel reject act,3
go away rohingya people forever from indonesia theyre not welcome,"['go', 'away', 'rohingy', 'peopl', 'forev', 'indones', 'theyr', 'welcom']",go away rohingy peopl forev indones theyr welcom,1
no refuges anymoresay no to rohingya,"['refug', 'anymoresay', 'rohingy']",refug anymoresay rohingy,3
considering they bad attitudebetter if they go back to coxs bazaar,"['consid', 'bad', 'attitudebet', 'go', 'back', 'cox', 'baza']",consid bad attitudebet go back cox baza,3
i think qatar should take care all of them right qatar your muslim brother and sister too,"['think', 'qat', 'tak', 'car', 'right', 'qat', 'muslim', 'broth', 'sist']",think qat tak car right qat muslim broth sist,0
getout unhcr getout rohingnya from my country indonesia,"['getout', 'unhcr', 'getout', 'rohingny', 'country', 'indones']",getout unhcr getout rohingny country indones,3
mereka datang meminta pulau dan membuat kekacauan mereka datan untuk merampok bukan meminta perlindungan,"['merek', 'datang', 'memint', 'pulau', 'dan', 'membu', 'kekacau', 'merek', 'dat', 'untuk', 'merampok', 'buk', 'memint', 'perlindung']",merek datang memint pulau dan membu kekacau merek dat untuk merampok buk memint perlindung,2
dont compare rohingya n palestine its totally different,"['dont', 'comp', 'rohingy', 'n', 'palestin', 'tot', 'diff']",dont comp rohingy n palestin tot diff,1
bring them to islam country,"['bring', 'islam', 'country']",bring islam country,3
arent islamists are brothers and sisters,"['ar', 'islam', 'broth', 'sist']",ar islam broth sist,0
maybe the arabs are ready to accommodate the rohingya because sorry we are not stupid and kind like you we saw palestine being colonized by israel we dont want that to happen to us j,"['mayb', 'arab', 'ready', 'accommod', 'rohingy', 'sorry', 'stupid', 'kind', 'lik', 'saw', 'palestin', 'colon', 'israel', 'dont', 'want', 'hap', 'us', 'j']",mayb arab ready accommod rohingy sorry stupid kind lik saw palestin colon israel dont want hap us j,1
i dont see islamists march on the streets for rohinya courses,"['dont', 'see', 'islam', 'march', 'streets', 'rohiny', 'cours']",dont see islam march streets rohiny cours,3
tell rohingya immigrants to leave indonesia coxs bazar bangladesh is a place for illegal rohingya immigrants not indonesia,"['tel', 'rohingy', 'immigr', 'leav', 'indones', 'cox', 'baz', 'bangladesh', 'plac', 'illeg', 'rohingy', 'immigr', 'indones']",tel rohingy immigr leav indones cox baz bangladesh plac illeg rohingy immigr indones,1
they are not refugees they are illegal immigrant,"['refug', 'illeg', 'immigr']",refug illeg immigr,3
indonesia has sent food for millions of hamass why moslems refuge only thousands it is a hypocrisy,"['indones', 'sent', 'food', 'mil', 'hamass', 'moslem', 'refug', 'thousand', 'hypocrisy']",indones sent food mil hamass moslem refug thousand hypocrisy,3
people still questioning indonesian humanity the top country for charities in the world for sixth year in a row and still doing it until now so i asking everyone who question my country humanity what do you do for humanity,"['peopl', 'stil', 'quest', 'indones', 'hum', 'top', 'country', 'char', 'world', 'six', 'year', 'row', 'stil', 'ask', 'everyon', 'quest', 'country', 'hum', 'hum']",peopl stil quest indones hum top country char world six year row stil ask everyon quest country hum hum,3
take back in myanmar take back to big bos unhcr,"['tak', 'back', 'myanm', 'tak', 'back', 'big', 'bos', 'unhcr']",tak back myanm tak back big bos unhcr,3
unhcr bangladesh is a group that sells humans to be sent to indonesia you are a mafia by promising rohinians and bangladeshis that you will live in luxury and be facilitated by everyone in indonesia are you sure in our country there are still many who are poor and need help go away from our countrytheir number is more than they are illegal bangladeshi immigrants why not take them to your country do you know what their nature is like in malaysia the intimidation of bangladeshis and rohinians against us natives usurp and confiscate our land,"['unhcr', 'bangladesh', 'group', 'sel', 'hum', 'sent', 'indones', 'maf', 'prom', 'rohin', 'bangladesh', 'liv', 'luxury', 'facilit', 'everyon', 'indones', 'sur', 'country', 'stil', 'many', 'poor', 'nee', 'help', 'go', 'away', 'countrytheir', 'numb', 'illeg', 'bangladesh', 'immigr', 'tak', 'country', 'know', 'nat', 'lik', 'malays', 'intimid', 'bangladesh', 'rohin', 'us', 'nat', 'usurp', 'confisc', 'land']",unhcr bangladesh group sel hum sent indones maf prom rohin bangladesh liv luxury facilit everyon indones sur country stil many poor nee help go away countrytheir numb illeg bangladesh immigr tak country know nat lik malays intimid bangladesh rohin us nat usurp confisc land,1
i stand for aceh go from my country oh rohingya,"['stand', 'aceh', 'go', 'country', 'oh', 'rohingy']",stand aceh go country oh rohingy,1
emely bojovix kamu gk usah bicara hamimigran gelap suka membuat anakbawa saja etnis rohinya ke country you emely bojovix,"['em', 'bojovix', 'kamu', 'gk', 'usah', 'bicar', 'hamimigr', 'gelap', 'suk', 'membu', 'anakbaw', 'saj', 'etn', 'rohiny', 'ke', 'country', 'em', 'bojovix']",em bojovix kamu gk usah bicar hamimigr gelap suk membu anakbaw saj etn rohiny ke country em bojovix,3
send them back to whichever country that comments indonesia is not doing enough see how their citizen reacts illegal immigrants are not refugees theyre not welcome and have overstayed and overcrossed the welcome guests should stay a few days and leave not longterm longterm is called koskos or hotel you must register and pay accordingly,"['send', 'back', 'whichev', 'country', 'com', 'indones', 'enough', 'see', 'cit', 'react', 'illeg', 'immigr', 'refug', 'theyr', 'welcom', 'overstay', 'overcross', 'welcom', 'guest', 'stay', 'day', 'leav', 'longterm', 'longterm', 'cal', 'kosko', 'hotel', 'must', 'reg', 'pay', 'accord']",send back whichev country com indones enough see cit react illeg immigr refug theyr welcom overstay overcross welcom guest stay day leav longterm longterm cal kosko hotel must reg pay accord,3
they are not refugees they illegal immigrant,"['refug', 'illeg', 'immigr']",refug illeg immigr,3
they are not southeast asian tell their people in the south to take care of it,"['southeast', 'as', 'tel', 'peopl', 'sou', 'tak', 'car']",southeast as tel peopl sou tak car,3
save aceh,"['sav', 'aceh']",sav aceh,3
they are not refugee but imigran they even pay from banglades camp to indonesia by boat they have cellphone and unhcr card from banglades so we need send back them to where they came from in indonesia their behavior is not good we provided food aid but they threw them into the sea because we didnt allow them to go ashore and when we accommodated them they protested about the portions of food they were given even though the portions were the same as indonesian people eat they also commit criminal acts in aceh such as stealing raping and so on and there are many more bad behaviors of rohingya in aceh so that aceh is already at the limit of patience and doesnt want to accept them anymore,"['refug', 'imigr', 'ev', 'pay', 'banglad', 'camp', 'indones', 'boat', 'cellphon', 'unhcr', 'card', 'banglad', 'nee', 'send', 'back', 'cam', 'indones', 'behavy', 'good', 'provid', 'food', 'aid', 'threw', 'sea', 'didnt', 'allow', 'go', 'ash', 'accommod', 'protest', 'port', 'food', 'giv', 'ev', 'though', 'port', 'indones', 'peopl', 'eat', 'also', 'commit', 'crimin', 'act', 'aceh', 'ste', 'rap', 'many', 'bad', 'behavy', 'rohingy', 'aceh', 'aceh', 'already', 'limit', 'paty', 'doesnt', 'want', 'acceiv', 'anym']",refug imigr ev pay banglad camp indones boat cellphon unhcr card banglad nee send back cam indones behavy good provid food aid threw sea didnt allow go ash accommod protest port food giv ev though port indones peopl eat also commit crimin act aceh ste rap many bad behavy rohingy aceh aceh already limit paty doesnt want acceiv anym,1
islam always making trouble,"['islam', 'alway', 'mak', 'troubl']",islam alway mak troubl,3
bukan hanya warga aceh kami seluruh rakyat indonesia menolak keras imigran gelap rohingnya ini bukan tentang kemanusiaan tapi tentang kedaulatan indonesia mereka bukan datang sebagai pengungsi tapi tinggal selamanya di indonesia tolak dan usir rohingnya,"['buk', 'hany', 'warg', 'aceh', 'kam', 'seluruh', 'raky', 'indones', 'menolak', 'kera', 'imigr', 'gelap', 'rohingny', 'in', 'buk', 'tentang', 'kemanusia', 'tap', 'tentang', 'keda', 'indones', 'merek', 'buk', 'datang', 'sebaga', 'pengungs', 'tap', 'ting', 'selamany', 'di', 'indones', 'tolak', 'dan', 'usir', 'rohingny']",buk hany warg aceh kam seluruh raky indones menolak kera imigr gelap rohingny in buk tentang kemanusia tap tentang keda indones merek buk datang sebaga pengungs tap ting selamany di indones tolak dan usir rohingny,2
they probably thought indonesia is the country that would give them asylum but we actually never ratified any of agreement regarding to refugee with unhcr we just temporarily accept them before unhcr settled them in the country that receive them,"['prob', 'thought', 'indones', 'country', 'would', 'giv', 'asyl', 'act', 'nev', 'rat', 'agr', 'regard', 'refug', 'unhcr', 'temp', 'acceiv', 'unhcr', 'settl', 'country', 'receiv']",prob thought indones country would giv asyl act nev rat agr regard refug unhcr temp acceiv unhcr settl country receiv,3
as a malaysian i truly understand the indonesian we have rohingya refugeesvery problematic people,"['malays', 'tru', 'understand', 'indones', 'rohingy', 'refugeesvery', 'problem', 'peopl']",malays tru understand indones rohingy refugeesvery problem peopl,1
they are not refuges they are illegal imigran even if they are refuges they should be verified first from unhcr they are not verified and enter our country illegally they are not even from myanmar they pay each person to the people smugling syndicate to help them enter indonesia,"['refug', 'illeg', 'imigr', 'ev', 'refug', 'ver', 'first', 'unhcr', 'ver', 'ent', 'country', 'illeg', 'ev', 'myanm', 'pay', 'person', 'peopl', 'smugl', 'synd', 'help', 'ent', 'indones']",refug illeg imigr ev refug ver first unhcr ver ent country illeg ev myanm pay person peopl smugl synd help ent indones,3
rohingya have bad attitude,"['rohingy', 'bad', 'attitud']",rohingy bad attitud,3
al jazeera can only report on those that are visible and receive lowquality gossip rohingya were accepted in but they made a lot of chaos that caused conflict among acehnese people as in malaysia rohingya only made chaos after chaos even to the point of asking for land we indonesians do not want something like what happened in our brother country malaysia to be repeated here rohingya also come not as refugees victims of war but they come as illegal immigrants with human trafficking intermediaries whose profits reach billion rupiah in this shipment many rohingya are fleeing in shelters as they await their final journey to malaysia and singapore try to gather the real news instead of just collecting cheap gossips among you to lead international public opinion in the wrong direction,"['al', 'jazeer', 'report', 'vis', 'receiv', 'lowq', 'gossip', 'rohingy', 'acceiv', 'mad', 'lot', 'chao', 'caus', 'conflict', 'among', 'acehnes', 'peopl', 'malays', 'rohingy', 'mad', 'chao', 'chao', 'ev', 'point', 'ask', 'land', 'indones', 'want', 'someth', 'lik', 'hap', 'broth', 'country', 'malays', 'rep', 'rohingy', 'also', 'com', 'refug', 'victim', 'war', 'com', 'illeg', 'immigr', 'hum', 'traffick', 'intermedy', 'whos', 'profit', 'reach', 'bil', 'rupiah', 'ship', 'many', 'rohingy', 'fle', 'shelt', 'await', 'fin', 'journey', 'malays', 'singap', 'try', 'gath', 'real', 'new', 'instead', 'collect', 'cheap', 'gossip', 'among', 'lead', 'intern', 'publ', 'opin', 'wrong', 'direct']",al jazeer report vis receiv lowq gossip rohingy acceiv mad lot chao caus conflict among acehnes peopl malays rohingy mad chao chao ev point ask land indones want someth lik hap broth country malays rep rohingy also com refug victim war com illeg immigr hum traffick intermedy whos profit reach bil rupiah ship many rohingy fle shelt await fin journey malays singap try gath real new instead collect cheap gossip among lead intern publ opin wrong direct,1
indonesia is a better place for them to live dont come to malaysia plz,"['indones', 'bet', 'plac', 'liv', 'dont', 'com', 'malays', 'plz']",indones bet plac liv dont com malays plz,1
ini bukan pengungsi tapi imigran gelap yang suka buang sampah berak sembaranganorangnya susah diaturpemalasberanak banyak tapi tidak memikirkan masa depan anaknya agama cuma dipakai kedok untuk memuluskan pindahnya,"['in', 'buk', 'pengungs', 'tap', 'imigr', 'gelap', 'yang', 'suk', 'buang', 'sampah', 'berak', 'sembaranganorangny', 'susah', 'diaturpemalasberanak', 'banyak', 'tap', 'tidak', 'memikirk', 'mas', 'dep', 'anakny', 'agam', 'cum', 'dipaka', 'kedok', 'untuk', 'memulusk', 'pindahny']",in buk pengungs tap imigr gelap yang suk buang sampah berak sembaranganorangny susah diaturpemalasberanak banyak tap tidak memikirk mas dep anakny agam cum dipaka kedok untuk memulusk pindahny,2
