text,cluster
kembalikan kekutupalong itu tugas unhcr bangladesh dan negara bangladesh yg bersedia menerima mereka tapi tdk tanggung jawaben menjaga keamanan yg katanya penyebab mereka kabur tdk aman di rampok di perkaos berulang di biarkan knp di antar di indonesia kira indonesia aman kaya surga kaya raya di indonesia byk begal pencuri dr begal sampai kelas berdasii bp sendiri perkaos anak kandungnya byk tanah rakyat adat di serobot byk yg jd gelandanganbyk anak yatim piatu akibat pergaulan bebas perselingkuhan byk wanita anak korban kekerasan kok pemerintah sok pahlawan kirim mereka ke negara oki tdk usah terima duit mereka suruh mereka jg bantu indonesia masuk berita luar negeri tdk berperikemanusiaan mereka yg berhati peri negara maju kaya byk sultan bawa kenegara mereka indonesia uang kecil pemerintah indonesia masa di perundangin tppo orang bangladesh mereka menjual negara indonesia jd negara tujuan imigran gelap cabut aja peringkat ranking militer indonesia kalo negara sendiri mudah di bobol asing beras habis mahal minta unhcr impor sdh berapa total seluruh penggsi dlindonesia yg mereka bawa di urus sumber makanannya jgn ambil jatah stok beras rakyat indonesia atau suruh mereka kasih tenaga tinggal gratis buat tanam padi jgn makan tdr sayang tenaga makan byk cuma buat di pakai beranak pinak taroh ti tempat pengungsian ada tempat buat mereka tanam sayur tanam padi jgn di kota keenakan di jaga ketat jd mereka tdk mengambil jatah makanan rakyat indonesia buat mereka makan sisanya jual buat beli lauk jgn di izinkan jualan bebas masing di pasar keluar tempat penampungan atau berkomunikasi dgn orang luar di atur koperasi unhcr bisa gaji petugas keamanan kebersihan bayar air bayar listrik bayas kesehatan semua thk gratis biar berguna jd manusia bukan beban negara tempat penerima pakai fasilitas rakyat indonesia yg di subsidi air listrik subsidi jg dr uang rakyat indonesia bukan dr uang bacoot donasi unhcr iom,0
indonesia masih cukup kental paham khilafahnyaberbahaya klu rohingya dipakai sebagai alat seperti hamas yg memperalat rakyat palestinaindonesia belum siap,0
pemerintah dalam hal ini tidak tegas masyarakat sidah menolak seharusnya pemerintah mendengarkan suara rakyatnya bukan mendengarkan suara unhcr rakyat yg bayar pajak dan pemerintah digaji oleh rakyatnya harusnya pemerintah mendengar suara rakyatnya jgn sampai rakyatnya yg turun tangan sendiri,0
sebenarnya indonesia berhak mengusir tapi nyatanya gak berani mengusirbrsak karepmu dul,1
bener pak usir ajadari indonesiabrorang pribumi indonesiamerdeka ajadengan darahair matamodal bambubr mereka seharusnya malu sama nenek moyangnya harusnya berperang mempertahankan tanahnya eeeeee kabur,1
setuju pak,1
ngomong doangcepetan lakuksb ehtakut ye,1
usir aja klau di biyarin nnt pasti merepotkan negara kita,1
tampung beri makanan dan tempat yang layak pak soal dana gampang naikkan pajak bumi dan kendaraanpokok lossss,1
mafud iso opo muk omong tok gedabrus kebanyakan main drama mafud bisa nya kok omongan besar ndak ada tindakan cuma teoritis oala mafud,1
netizen yang terhormat ngoceh nya di youtube tni al aje yookk barangkali patriot penjaga kedaulatan laut indo lgi pda bobo biar pda bangun amp denger keresahan warga aceh,1
rakyat udah pada nolak wahai pemerintah apakah harus terjadi kerusuhan dulu baru mau bertindak gedeg bgt gw,1
usir aja lama lama menjajah negara kita tu,1
usir penjajah rohingnya dan unhcr dari negara indonesia mereka sengaja dikirim untuk menjajah jangan di beri tempat dan jangan diberi belas kasihan,0
usir gerak cepat sebelom menyesal,1
ayo pak tolong selamatkan bangsa ini dari penjajah asing,1
yaudah laksanakan pak mahfud percuma cuma statemen doang kalo ga ada aksi nyata nya rakyat sudah berharap sama bapak,1
semoga media channel dan yutuber mengganti istilah pengungsi dengan kata imigran,1
pemerintah lemah gitu aja lebih takut dengan sindiran pihak asing daripada warga sendiri tapi peringatan juga buat warga kalau ditolak pemerintah jangan lalu memaksa menolong sendiri tanpa tau masalah nya itu apa 😂,0
tampung aja di rumah elo mahmud,1
apa betul mampu mengusir kalau sdh beribu ribu mendarat itu akibat pemimpin yg suka promosi indonesia super maju banyak gedung pencakar langit utang hanya untuk pamer sedang rakyat miskin ga terurus sudah lah ga usah pamer pamer ke ln terus itu lah akibat nya giliran diserbu rohingnya ga sanggup me,1
pulangkan saja pak imigran gelap rohingya disini mereka bikin indonesia jadi kacau,0
wajar oten benci uclim arogan tak berperikemanusiaan sesama uclim saja saling bantai taik taikbrbrdunia ini luas woiy tuhan ciptakan dunia bukan hanya untuk kalian hidupmatila kalian terkutuk kena sunami srmua,1
jawaban negara lemah,1
menurut saya p mahmud salah mengatakan bisa aja indonesia mengusir pengungsi rohingiyah beliau ahli hukum bukankah itu pelanggaran ham berat waspada lah mungkin ini sudah masuk dalam politik dunia yg bisa menjatuhkan ekonomi dan keamanan indonesia,0
jangan usir wanita aja pak sisakan buat saya agar saya jadikan istri dan saya tampung😊,1
mahfud dan pemerintah pusat ni lama bikin gerah ya pikir dong fud usir imigran gelap rohingnya dr nkri titik secepatnya jgn sampai kebijakan bodoh kalian membuat kami rakyat sengsara di kemudian hari gaya sokan endingnya tai lu,1
awas hati ada penyusup rohingya yang ikut ikutan komentar bela penyusupnya agar niat busuk penjajahannya tercapai a hrefhttpswwwyoutubecomwatchvlzuzqdammoamptmsa,1
usir semua penjajah berkedok agama ham dan kemanusiaan dari nkri brusir semua penyusup rohingya yang lama dan yg baru dari nkri brusir unhcr dari indonesia brbrawas hati ada penyusup rohingya yang ikut ikutan komentar bela penyusupnya agar niat busuk penjajahannya tercapai a hrefhttpswwwyoutubecomwatchvlzuzqdammoamptmsa,1
kekmana pemerintah ini udah rakyatnya gak mau nampung pun di laut tidak di jga nanti ada pembantaian di salahkan,1
ya udah usir pak jangan kelamaan keenakan mereka negara kita aja masih banyak yang miskin sampe jadi tkw ke luar negri buat cari duit kalau perlu sekalian yang udah bertahun di indo usir semuanya,1
usir dan tutup unhcrjangan menyusah kan indonesiabrmending sumbangan makanan nyakirim ke warga papua brmiris disana harga pokok mahalrohingya datang malah minta bantuan tolong usir rohingya,1
wah kapal dtg,1
tangkap sebelum mendarat langsung krmbalikan,1
jangan tertipudengan air mata buaya mereka air mata yg suci dari warga asli ri itu masih banyak dan lebih mulia itu yg wajib diperhatikan,1
kalo pemerintah gak bisa usr pengungsi rakyat harus usir pengungsi usir juga unhcr,0
tarsontr besokmlulu ntr meleduk duaarjng nunggu waktu,1
bpk mahfud pintar politiknya sengaja mereka semua di kumpulin krn percuma di cegat jg makanya sengaja di biarin datang semua dulu nnti klu dh kumpul tinggal di buang ke tengah laut buat pakan ikan piranhagood jop pak mahfud,1
pak mahfud kirim saja rohingya ke kalimantan biar teman teman kami yang sikat,1
di duga misi intelijen israel dan amerika yang merekomendasikan menjajah indonesia melalui rohingya pribumi mau di jadikan orang asing di negri sendiri,0
pakai tape mafud md usir nggak usah tapi berarti mahfud md nggak msmpu untuk mengusir pengungsi rohinya 😁,1
labil kayanya nih gx ada keputusan resmi dri pemerintahsetiap hari selalu berubah pendapatnya,1
ini bukan lagi msalah kemanusiaan pak ini masalah kedaulatan negarajangan mau di bodohi unhcr tutup ada unhcr di indonesia dan deportasi semua imigran gelap dari indonesiaserahkan ke unhcr tersrh mereka mw di bawa kmn yg penting keluar dari bumi indonesia,0
makanya patroli ditingkatkan jgn sampai perahu mrk menyentuh bibir pantai segera dorong kembali ketengah laut,1
wahh tidak bisa tegas,1
rakyat harus mendorong mobilisasi masa agar pemerintah punya alasan mengusir,1
omong melulu tak di usir usir,1
pak mpud buat apa ngomong berhak kalau psk mput takut melaksanakan nya,1
bisa jadi ladang cuan😂 wkwk dapat kucuran dana dari pbb dan banyak cerita yg kabur tpi tulis aja masih menetap kan duitnya bakal ngalir ke kantong wkwk😂 pinter pinter koruptornya buat cari ladang cuan,1
indonesia sendiri punya hak menolak dan mengusirkenapa tidak di lakukan brsok cari muka di dunia internasional tentang kemanusiaan dan pengungsi 🤣 apa harus ada pertumpahan darah dulu antara imigran gelap da rakyat indonesiabaru pemerintah indonesia mengusir mereka,0
ini orang sebenar nya gimana sihbrbilang boleh mengusir di lain waktu mencarikan tempat untuk etnis beban tuh,1
unhcr seakan jauh lebih besar derajatnya daripada pemerintah yang di indonesia kalo mereka datang semua ujungnya cuma perintah dari bapak presiden indonesia aja yang bisa ngusir mereka yang lain udah ga bisa diharapkan,0
ayo lawan pasukan invasi unhcr🤛👈,1
waduh tni al kita knapa g di jaga laut itu,1
fast respon dong pemerintah,1
dimana kinerja angkatan laut kita,1
pemerintah terlalu lemahkalau berdalih kemanusiaan masih banyak anak negeri yang hidup dibawah kolong jembatanmasih banyak anak negri yg yatim piatu yang membutuhkann uluran tanganorang rohingya ini datang tanpa prosedur dan hukum yang berlaku yang kemudian akan menjadi polemik bagi orang indonesiamengapa pemerintah harus membiarkan orang dari negera lain datang di indonesia dan urus merekabiarkan negera asal yang urus merekadi indonesia masih banyak orang menderita yang butuh bantuan,0
alasan kompelik apa,1
menteri kelauten lembek seperti kerupuk kena air dan juga menteri keamanan juga melempem seperti kerupuk juga,1
pulangkan semua rohingya dari aceh pemerintah aceh juga ga tegas australia dan malaysia juga udah menolak enak ja orang rohingyadatang ke aceh kami udah muak dengan rohingya yang selalu mengeluh,0
t n i al di mana ya kok lautnya di bobol terus ama rohingya,1
pemerintah harus tegas dan usir segera dari indonésia,1
itu jelas mau menjajah indonesi,1
apa laut aceh tdk di jaga mereka bisa berbuat kriminal menjelang pemilu,1
rohingya woi gimana brsiapkan hari demo seluruh indonesia ayo kompak yok,1
tak ada lagi alasan untuk memerangi pemerintahmereka semua hnya bisa menutup matakarna pejabat ngra hidupnya dah senangkita rakyat kecil yg selalu di tindas pejabat negarani lah saat nya kita untuk memerangi pemerintahbertindak langsung mengusir rohingya,1
butuh pemimpin diktator✊,1
itu makanya al tidak aktif,1
was was rohingyah propagandist israel hasbara paham ini bukan hoax,1
lemahnya penjagaanbperairan indonesia khususnya perairan aceh polair ama tni al nya kemana bukan hanya pengungsi dan narkota yg masuk tetapi kedaulatan indonesia terancam tiap hari bertamabh dan bertamabh,0
coba disimak yang terjadi di kamp rohingya dibangladeshquotkekerasan pelecehan seksual perdagangan manusia penculikanquotsiap jika mau menampung mereka mereka akan bisa melakukan juga ke masyarakat lokal indonesia cegah sebelum terlambat siap capres masalah rohingya ini akan menjadi masalah besar di indonesia,0
meresahkan,1
sangat tidak adil bagi rakyat indonesiabrtampung rohingya memberi penginapanmakanan dan tunjangan sedangkan warga asli indonesia masih banyak yg melarat hidupnya😢brstop menampung rohingnyabrsejahterakan dulu rakyat indonesia,0
usir aja pengungsi rohingnya daripada nanti jadi beban masih banyak rakyat indonesia yang harus diperhatikan,0
jangan bawabawa pengungsi gua udah muak rohingnya bukan mengungsi tapi imigran gelap kalo mengungsi konteksnya itukan suatu negara sedang berperang seperti ukraina dan palestina apakah myanmar berperang dengan negara lain enggak kan,1
itu buat modus masak semua ketipu,1
untuk saudaraku yg di aceh tetaplah waspada dgn orangquotrohingya yg akan selalu membuat masalah,0
tampung terus sampe indonesia penuh dengan para imigran gelaptapi inget jngn harap pemilu skrg akan berjalan dengan lancar klu suara kami tdk di dengar dan tdk di turuti pemerintah ya kami pun akan bertindak,1
yang paling tepat untuk orang rohingya ini harus dianggap sebagai imigran gelap dan harus ditahan disuatu camp penahanan tentu biayanya harus dari unhcr jangan biarkan mereka bebas berkeliaran mereka harus tetap kita anggap sebagai imigran gelap,1
tolong usir mereka pirasat tk baik ni lama kita di jajah mereka,1
heran saya sama pertahanan laut kita kok kebobolan terus ya,1
alhamdulillah akhirnya saudara seiman tiba dengan selamat di indonesia 😇,1
sebenarnya apa kegunaanbrmentri pertagannknp prindavan bisa seenak jidak masuk wilayah indomelalui jalur laut kmn penjaga keamann laut,1
sudah jadi rohingyasia,1
bantai dengan senjata laras panjang,1
ngak percaya alasan orang orang rohingya ini berbelit pemerintah sibuk kampanye,1
klo atas keinginan sendiri apa bisa disebut korban,1
orang prindapan rohingya 🇧🇩 sama seperti zionis israel 🇮🇱 brbr📌 kerjasama penting antara burma myanmar 🇲🇲 amp indonesia 🇮🇩 untuk penanganan tegas terkait pengungsi ilegal orang rohingya,0
hukum cambuk agen penjarakan tepat pilih aceh ras mereka ada kemiripan kulit orang aceh,1
tlg pemimpin pengunsi rohingnya ini tdk bisa dibiarkan ngak ada keputusan ttg pengunsi ini,1
gantung rame pelakunya,1
sudh kembalikan mereka semua pak jgn bikin beban negara kita apalagi rata org dr indiabangla yg saya jumpai di pekejaan atau di luar kerja itu klo istilah jawa ndableg tak tau diri apalagi klo di kasih kebaikan malah ngelunjak dan berani nipumencuri jd klo mereka di biarkan di indonesia bisa mereka nanti menjajah dan menguasai wilayah² di indonesia mengalahkan pribumi belum lagi bisa merusak gen kita krn kmngknan ada berapabanyak mereka yg kawin atau mencampuri wanita² pribumi dan anak mereka jadi bangsa indonesia yg jelek kotor makan banyak di luar ukuran normal manusia ² di negara manapun kecuali dr gen mereka dan gaya hidup yg primitif bahaya sekali pak,0
unhcr yang memaksa indonesia menerima pelarian ini janganjangan merupakan otak dari tppo,1
laute gak dijogo yo kok kebobolan,1
ayok perang ajh lo pemrintah gx bisa nanganin ini,1
ayok perang ajh lo pemrintah gx bisa nanganin ini,1
kasihan masyarakat acehmacamx terganggung dng para pendatang gelapmaaf ini bukan pengungsi kok begini banyak aneh,1
menhan lagi sibuk nyapres malah batas negara kebobolan😂,1
makin gak jelas ini negri brkaasihan gak ada harga diri,1
dia akan jadi penjajah,1
di tangkap trus di pelihara kan sama juga boong,1
negeri ini bkn gk tau tp emng pengecutbrgk sprti hitler,1
emang negara anggota unhcr itu ada dimnabrkok pengungsi dibawa ke indonesia semua,0
kemana penjaga laut nya indonesia kok bs nya add kapal asing yg sampai di di aceh gk di pertanyakan kasihan rakyat aceh menjadi beban,0
kasih masuk terusharga diri negara kok begini banget yaakalahn pinter sama rohingya dan mafianya mereka gak pake repot masuk dan gak perlu perang segalabebas aja mondar mandir masuk sampe ribuansebentar lg juga rakyat aceh yg kena masalah sosialnya dan rebutan lahan kosongusaha sama rohingya,1
tutup unhcr di indonesiausir dari indonesiabubarkan unhcr,1
apa kerjaan tni lautbrpol airud dan pihak lainxknp kecolongan trsheraannnbrmcm sdh tdk bermartabat negara inibgtu mudah di obokbrpulang kn semua para rohingnya kampret itukontol,1
ini harus ada penjagaan di laut kalau mereka udah nginjak daratan indonesia ya udah susah mau dikemanain jadi ya harus di turn back di laut,1
ini kerja sama aceh dgn rohingnya waduh kita di kadaluwarsa lagi paquot ma,1
yang menjadi pertanyaan kita adalah kenapa begitu mudah nya mereka imigran gelap lolos masuk ke indonesianegara kita kan ada aparat penegakkan hukumsepeti pengamanan jalur lautseperti tni alsatpol airbea cukaiimigrasi dsbbrwahkalau para imigran gelap dari manapun masuk begitu mudahnya masuk ke indonesia maka ini bisa berbahaya kedaulatan negara inigimana sih,1
org rohingya bodoh ngapain ngungsi ksini mending ngungsi ke negara wakanda atau konoha aja disana kalian bakal dijadikan warga negaranya dikasih hak tempat tinggal dan makanan pemerintah konoha dan wakanda sangat adil tidak ada korupsi disana hukum sejajar tidak membedakan org kaya berpangkat dan org miskin tidak ada pungli disana sekolah sma sampai kuliah s gratis rakyat konoha dan wakanda hidupnya maju disiplin dan pekerja keras disana kalian bisa hidup enak ngapain mau ksini coba,1
sebentar lagi pemilu berlomba lombalah kalian capres capres buat cari suara rakyatsolusi kalian dapat suara terbanyak adalah bisa usir semua kaum rohingya dari negara ini kalo gak bisa untuk angkat kaki dari indonesia jgn berharap kami rakyat memilih kalian ber bakal ada perubahan seumur hidup pada pemilihan tahun angka golput akan paling tertinggi di antara angka angka pemungutan suara lainnya brbuat ustad deri yg ingin bantu rohingya dengarkan suara rakyat miskin ini brustad kalo anda kaya silahkan carikan pekerjaan buat warga indonesia yg masih terpurukwarga indonesia jelas kewarganegaraannya dan status negaranya bila ingin kasih makan kasih lah makan warga indonesia yg juta warganya masih tergolong miskin akut brkami buat tinggal di indonesia aja mesti ngontrak dengan biaya perbulan itu juta sedangkan rohingya dateng kesini trus mo di kasih pulauehhh busehhhhh warga kita ke bangladesh aja bln tentu di terima blm tentu kita di bantu di sanaitu orang orang bangladesh bukan rohinya buka mata lo pada woyyyy,0
