text,tokenized,tokenized_str,cluster
ini unhcr rohingya bukan pengungsi yg sebenarnya mereka ingin dapat belas kasihan pemerintah indonesia dan mereka ingin menempat tinggal di indonesia dan setelah banyak mereka berada di indonesi mereka akan mendapat kekuatan dan lamalama mereka bisa menguasai negara indonesia dan menjajah negri ini yg kita cintaimaka usir orang rohingya secepatnya jangan di tundatunda,"['unhcr', 'rohingya', 'pengungsi', 'belas', 'kasihan', 'pemerintah', 'menempat', 'tinggal', 'indonesi', 'kekuatan', 'lamalama', 'menguasai', 'negara', 'menjajah', 'negri', 'cintaimaka', 'usir', 'rohingya', 'secepatnya', 'tundatunda']",unhcr rohingya pengungsi belas kasihan pemerintah menempat tinggal indonesi kekuatan lamalama menguasai negara menjajah negri cintaimaka usir rohingya secepatnya tundatunda,4
semoga rohingya semakin bnyak dtang ke indonesia khusus ke aceh ingatkah kalian waktu kadrun bersama rakyat aceh demo kepresidenan thun katanya presiden pki dll smpai demo berjilid presidenpemerintah mentri dulu sudah menolak tp kumpulan kadrun bersama rakyat aceh demo besaran skrang ya dpkai alat utuk mereka,"['semoga', 'rohingya', 'bnyak', 'dtang', 'khusus', 'aceh', 'ingatkah', 'kadrun', 'rakyat', 'aceh', 'demo', 'kepresidenan', 'thun', 'presiden', 'pki', 'dll', 'smpai', 'demo', 'berjilid', 'presidenpemerintah', 'mentri', 'menolak', 'kumpulan', 'kadrun', 'rakyat', 'aceh', 'demo', 'besaran', 'skrang', 'dpkai', 'alat', 'utuk']",semoga rohingya bnyak dtang khusus aceh ingatkah kadrun rakyat aceh demo kepresidenan thun presiden pki dll smpai demo berjilid presidenpemerintah mentri menolak kumpulan kadrun rakyat aceh demo besaran skrang dpkai alat utuk,1
ya buang aja di laut buat makan ikan biar cpt gededari pada jadi sampah dimanamanalelepin yg mau dtg ke nkri,"['buang', 'laut', 'makan', 'ikan', 'biar', 'cpt', 'gededari', 'sampah', 'dimanamanalelepin', 'dtg', 'nkri']",buang laut makan ikan biar cpt gededari sampah dimanamanalelepin dtg nkri,4
etnis rohingya minta tanah di malaysia itu hoax beritanya ustadz,"['etnis', 'rohingya', 'tanah', 'malaysia', 'hoax', 'beritanya', 'ustadz']",etnis rohingya tanah malaysia hoax beritanya ustadz,1
di makkah saja diusir mereka bukan muslim,"['makkah', 'diusir', 'muslim']",makkah diusir muslim,4
maap pak ustadz mereka itu ngaku islam tapi bukan islam ditanya kalimat syahadat gak tau gak solat dan gak ngaji dikasih makan warga aceh malah dibuang berak sembarangan di tambak warga kalu islam gak mungkin melakukan hal tersebut dimana bumi di pijak di situ langit dijunjung,"['maap', 'ustadz', 'ngaku', 'islam', 'islam', 'kalimat', 'syahadat', 'tau', 'solat', 'ngaji', 'dikasih', 'makan', 'warga', 'aceh', 'dibuang', 'berak', 'sembarangan', 'tambak', 'warga', 'kalu', 'islam', 'bumi', 'pijak', 'situ', 'langit', 'dijunjung']",maap ustadz ngaku islam islam kalimat syahadat tau solat ngaji dikasih makan warga aceh dibuang berak sembarangan tambak warga kalu islam bumi pijak situ langit dijunjung,1
pantes aj mereka di sebut teroris tp anehnya bangsa indonesia dulu banyak yg ga terima mereka di cap teroris sampe bakar bendera myanmar,"['pantes', 'aj', 'teroris', 'anehnya', 'bangsa', 'terima', 'cap', 'teroris', 'sampe', 'bakar', 'bendera', 'myanmar']",pantes aj teroris anehnya bangsa terima cap teroris sampe bakar bendera myanmar,4
kaca mata nasionalisme keberadaan pengungsi rohingya di anggap masalah dlm konteks nasionalisme mareka tdk akan pernah mendapatkan hak sbg mn halnya manusia misalnya hak hidup hak tempat tinggal kl indonesia paham islam rohingnya paham islam ya tdk ada masalah apa apa kalau rohingnya menetap di indonesia karena ada ikatan akidah islam yg meniscayakan semua muslim bersaudara tp karena ikatan kebangsaan yg sdh tentu rohingnya di anggap sbg orang lain mau menjajah rohingnya butuh pertolongan rohingya korban genosida di arakan rohingya korban pemerkosaan oleh tentara myanmar seharusnya tidak hanya muslim aceh yg mesti sadar pemerintah jg harus jauh lebih menyadarinya segera menangani rohingya,"['kaca', 'mata', 'nasionalisme', 'keberadaan', 'pengungsi', 'rohingya', 'anggap', 'dlm', 'konteks', 'nasionalisme', 'mareka', 'hak', 'sbg', 'mn', 'halnya', 'manusia', 'hak', 'hidup', 'hak', 'tinggal', 'paham', 'islam', 'paham', 'islam', 'menetap', 'ikatan', 'akidah', 'islam', 'meniscayakan', 'muslim', 'bersaudara', 'ikatan', 'kebangsaan', 'anggap', 'sbg', 'menjajah', 'butuh', 'pertolongan', 'rohingya', 'korban', 'genosida', 'arakan', 'rohingya', 'korban', 'pemerkosaan', 'tentara', 'myanmar', 'muslim', 'aceh', 'mesti', 'sadar', 'pemerintah', 'menyadarinya', 'menangani', 'rohingya']",kaca mata nasionalisme keberadaan pengungsi rohingya anggap dlm konteks nasionalisme mareka hak sbg mn halnya manusia hak hidup hak tinggal paham islam paham islam menetap ikatan akidah islam meniscayakan muslim bersaudara ikatan kebangsaan anggap sbg menjajah butuh pertolongan rohingya korban genosida arakan rohingya korban pemerkosaan tentara myanmar muslim aceh mesti sadar pemerintah menyadarinya menangani rohingya,1
bodoh kamu bawak berita yg ke indonesia itu bukan rohiya bangla dia pura pura rohiya untuk menipu indonesia tujuan mereka bukan ke indonesia,"['bodoh', 'bawak', 'berita', 'rohiya', 'bangla', 'pura', 'pura', 'rohiya', 'menipu', 'tujuan']",bodoh bawak berita rohiya bangla pura pura rohiya menipu tujuan,1
orang muslim kok nggak bisa shahadat shalat nggak bisa shalawat pun juga nggak bisa muslim apa itu,"['muslim', 'nggak', 'shahadat', 'shalat', 'nggak', 'shalawat', 'nggak', 'muslim']",muslim nggak shahadat shalat nggak shalawat nggak muslim,1
hidup ditengah lautan saja,"['hidup', 'ditengah', 'lautan']",hidup ditengah lautan,1
pulangkan saja,['pulangkan'],pulangkan,1
knapa gak langsung ke bangladez aja ya,"['knapa', 'langsung', 'bangladez']",knapa langsung bangladez,1
mau mereka beragama islam kristen budha hindu atau agama apa saja mereka harus diusir karena masuk ke indonesia secara ilegaldan bisa terjadi konflik dengan masyarakat indonesia,"['beragama', 'islam', 'kristen', 'budha', 'hindu', 'agama', 'diusir', 'masuk', 'ilegaldan', 'konflik', 'masyarakat']",beragama islam kristen budha hindu agama diusir masuk ilegaldan konflik masyarakat,1
tidak semua juga rohinnya jahat jangan di pukul rata,"['rohinnya', 'jahat']",rohinnya jahat,1
udah kek gitu masih bisa beranak pinak ancen kecoa,"['udah', 'kek', 'beranak', 'pinak', 'ancen', 'kecoa']",udah kek beranak pinak ancen kecoa,1
kenapa nggak dimerdekakan aja pbb seeprti timorleste,"['nggak', 'dimerdekakan', 'pbb', 'seeprti', 'timorleste']",nggak dimerdekakan pbb seeprti timorleste,1
awasjg bawa agama rittp bersatutak ada alasanroheng usirk alaskatuman,"['awasjg', 'bawa', 'agama', 'rittp', 'bersatutak', 'alasanroheng', 'usirk', 'alaskatuman']",awasjg bawa agama rittp bersatutak alasanroheng usirk alaskatuman,1
kembalikan aja ke india,"['kembalikan', 'india']",kembalikan india,5
rohinggya di bantai myanmarkarena nenek moyangnya dulu antek penjajahsama hal nya imigran yaman di indonesia dulu antek penjajah belanda seandainya di myanmar pasti di bantai juga imigran yaman,"['rohinggya', 'bantai', 'myanmarkarena', 'nenek', 'moyangnya', 'antek', 'penjajahsama', 'imigran', 'yaman', 'antek', 'penjajah', 'belanda', 'seandainya', 'myanmar', 'bantai', 'imigran', 'yaman']",rohinggya bantai myanmarkarena nenek moyangnya antek penjajahsama imigran yaman antek penjajah belanda seandainya myanmar bantai imigran yaman,1
mereka bukan korban tpokorban tpo tiada unchr menunggu untuk carikan mereka tempat beristrihat bila sampai kalau tpo samapai samai saja terus dijuallagipun kalangan pendatang rohingya ini ramai lelaki dan perempuan tua mana mungkin tpo ambil orang tuamangsa sebenar ialah malaysia dan indonesia kami dipaksa unchr menerima rohingya dgn menggunakan alsan mereka semua tpo padahal mereka bayar juta rupyah untuk naik kapal kayu itu datang ke sinimalaysia dan indonesia tidak terikat dgn perjanjian unchr untukmenerima mereka kami terima kerana kasihannampalnya rasa kasihan kami sudah diambil kesempatan beratus ribu dari rakhin dan coxs bazar sedang bergerak menuju ke rantau kami adakah kami kena bela mereka semuaenough is enoughkami sudah hilang rasa kasihan sebab perangai rohingya yg buruk di malaysia mengemis dan beranak macam lipas lepas itu enggan patuh peratoran di negara kami mereka pelarian sementara sepatutnya tidak boleh tinggal sampai tahun sementara bererti sejejap bukan selamanya bila sudah ramai dan lama menetao mereka mintak diberikan hak persamaan kerakyatan pendidikan dan hospital percuma macam kami rakyat pembayar cukaisiapa kamu wajar dapat semua ini,"['korban', 'tpokorban', 'tpo', 'tiada', 'unchr', 'menunggu', 'carikan', 'beristrihat', 'tpo', 'samapai', 'samai', 'dijuallagipun', 'kalangan', 'pendatang', 'rohingya', 'ramai', 'lelaki', 'perempuan', 'tua', 'tpo', 'ambil', 'tuamangsa', 'sebenar', 'malaysia', 'dipaksa', 'unchr', 'menerima', 'rohingya', 'alsan', 'tpo', 'bayar', 'juta', 'rupyah', 'kapal', 'kayu', 'sinimalaysia', 'terikat', 'perjanjian', 'unchr', 'untukmenerima', 'terima', 'kerana', 'kasihannampalnya', 'kasihan', 'diambil', 'kesempatan', 'beratus', 'ribu', 'rakhin', 'coxs', 'bazar', 'bergerak', 'rantau', 'adakah', 'kena', 'bela', 'semuaenough', 'enoughkami', 'hilang', 'kasihan', 'perangai', 'rohingya', 'buruk', 'malaysia', 'mengemis', 'beranak', 'lipas', 'lepas', 'enggan', 'patuh', 'peratoran', 'negara', 'pelarian', 'sepatutnya', 'tinggal', 'bererti', 'sejejap', 'ramai', 'menetao', 'mintak', 'hak', 'persamaan', 'kerakyatan', 'pendidikan', 'hospital', 'rakyat', 'pembayar', 'cukaisiapa', 'wajar']",korban tpokorban tpo tiada unchr menunggu carikan beristrihat tpo samapai samai dijuallagipun kalangan pendatang rohingya ramai lelaki perempuan tua tpo ambil tuamangsa sebenar malaysia dipaksa unchr menerima rohingya alsan tpo bayar juta rupyah kapal kayu sinimalaysia terikat perjanjian unchr untukmenerima terima kerana kasihannampalnya kasihan diambil kesempatan beratus ribu rakhin coxs bazar bergerak rantau adakah kena bela semuaenough enoughkami hilang kasihan perangai rohingya buruk malaysia mengemis beranak lipas lepas enggan patuh peratoran negara pelarian sepatutnya tinggal bererti sejejap ramai menetao mintak hak persamaan kerakyatan pendidikan hospital rakyat pembayar cukaisiapa wajar,1
seharusnya inggris tidak tutup mata,"['inggris', 'tutup', 'mata']",inggris tutup mata,1
pengungsi ini jgn kita pandang dari agama nya tapi dari kemanusiaan nya saja mereka sudah terlanjur datang suka atau tidak suka harus kita tolong walaupun dgn rasa terpaksa kita serahkan saja kpd pemerintah utk mengatasi nya,"['pengungsi', 'pandang', 'agama', 'kemanusiaan', 'terlanjur', 'suka', 'suka', 'tolong', 'terpaksa', 'serahkan', 'kpd', 'pemerintah', 'mengatasi']",pengungsi pandang agama kemanusiaan terlanjur suka suka tolong terpaksa serahkan kpd pemerintah mengatasi,1
intinya penjajah itu kejam dan yg lebih kejam dijajah oleh bangsa sndiri,"['intinya', 'penjajah', 'kejam', 'kejam', 'dijajah', 'bangsa', 'sndiri']",intinya penjajah kejam kejam dijajah bangsa sndiri,1
itu orang pamalas minggat dr negarany gak mau kerja pergi mau cadong ke di indonesia usirlah,"['pamalas', 'minggat', 'negarany', 'kerja', 'pergi', 'cadong', 'usirlah']",pamalas minggat negarany kerja pergi cadong usirlah,0
sana pergi ke pulau kosong tak berpenghuni trus dikelola dasar rohingya pemalas maunya tinggal nempati dan gratis,"['pergi', 'pulau', 'kosong', 'berpenghuni', 'trus', 'dikelola', 'dasar', 'rohingya', 'pemalas', 'maunya', 'tinggal', 'nempati', 'gratis']",pergi pulau kosong berpenghuni trus dikelola dasar rohingya pemalas maunya tinggal nempati gratis,1
pokoknya rohingya usir dr tanah indonesia secepatnya,"['pokoknya', 'rohingya', 'usir', 'tanah', 'secepatnya']",pokoknya rohingya usir tanah secepatnya,1
pindahkan saja ke alaska disana minim penghuni,"['pindahkan', 'alaska', 'disana', 'minim', 'penghuni']",pindahkan alaska disana minim penghuni,2
etnis rohignya tak punya martabat krn tak mau belajar hidup dr bangsa lain bgmn cara hidup rukun damai toleransi gotong royong dg etnis lain mampus semua kalian rohignya sampah,"['etnis', 'rohignya', 'martabat', 'krn', 'belajar', 'hidup', 'bangsa', 'bgmn', 'hidup', 'rukun', 'damai', 'toleransi', 'gotong', 'royong', 'dg', 'etnis', 'mampus', 'rohignya', 'sampah']",etnis rohignya martabat krn belajar hidup bangsa bgmn hidup rukun damai toleransi gotong royong dg etnis mampus rohignya sampah,5
inti poinnya saja negara kita sudah mulai hancurdan hancurnya negara kita dr sini lah bermula imigran gelap rohingya atau banglades,"['inti', 'poinnya', 'negara', 'hancurdan', 'hancurnya', 'negara', 'imigran', 'gelap', 'rohingya', 'banglades']",inti poinnya negara hancurdan hancurnya negara imigran gelap rohingya banglades,1
para pejabat dan pemerintah kl mikir pakai otak jgn pkai kontol anda itu makan dri duit rakyt bukan dari banglades warga aceh patroli di laut berjaga demi mencegah binatang gelap banglades masuk di negara kitaitu warga bukan aparat tp anda lebih ptg memikirkan penjajah binatang banglades menampung rohingyaktmbg mikir rakytmu sendirianda waraaaaassssssss,"['pejabat', 'pemerintah', 'mikir', 'pakai', 'otak', 'pkai', 'kontol', 'makan', 'dri', 'duit', 'rakyt', 'banglades', 'warga', 'aceh', 'patroli', 'laut', 'berjaga', 'mencegah', 'binatang', 'gelap', 'banglades', 'masuk', 'negara', 'kitaitu', 'warga', 'aparat', 'ptg', 'memikirkan', 'penjajah', 'binatang', 'banglades', 'menampung', 'rohingyaktmbg', 'mikir', 'rakytmu', 'sendirianda', 'waraaaaassssssss']",pejabat pemerintah mikir pakai otak pkai kontol makan dri duit rakyt banglades warga aceh patroli laut berjaga mencegah binatang gelap banglades masuk negara kitaitu warga aparat ptg memikirkan penjajah binatang banglades menampung rohingyaktmbg mikir rakytmu sendirianda waraaaaassssssss,2
apapun alasannya mau agama islamkristen budhahindu dan etnis rohingyaindonesia tdk ada kepentingan dgn para etnis rohingya lbh baik deportasi mrk semua kemyanmarmau dibantaigak itu urusan myanmar bukan urusan indonesiadan indonesia tdk terikat dgn perjanjian dgn unhcr anak emas pbb persetan dgn itu semuausirrr mrk semua dari bumi indonesia uraaaaaaaaaa,"['apapun', 'alasannya', 'agama', 'islamkristen', 'budhahindu', 'etnis', 'rohingyaindonesia', 'kepentingan', 'etnis', 'rohingya', 'lbh', 'deportasi', 'kemyanmarmau', 'dibantaigak', 'urusan', 'myanmar', 'urusan', 'indonesiadan', 'terikat', 'perjanjian', 'unhcr', 'anak', 'emas', 'pbb', 'persetan', 'semuausirrr', 'bumi', 'uraaaaaaaaaa']",apapun alasannya agama islamkristen budhahindu etnis rohingyaindonesia kepentingan etnis rohingya lbh deportasi kemyanmarmau dibantaigak urusan myanmar urusan indonesiadan terikat perjanjian unhcr anak emas pbb persetan semuausirrr bumi uraaaaaaaaaa,0
di dunia ni kan bnyak pulau kosong walaupun dh jadi milik suatu negara berikanlah ke mereka soal gimana mereka berhidup itu urusan mereka anggap saja macam suku pedalaman gitu,"['dunia', 'bnyak', 'pulau', 'kosong', 'dh', 'milik', 'negara', 'berikanlah', 'gimana', 'berhidup', 'urusan', 'anggap', 'suku', 'pedalaman']",dunia bnyak pulau kosong dh milik negara berikanlah gimana berhidup urusan anggap suku pedalaman,1
kalau rajin buka info ttg rohingya ada juga imigran rohingya yg mukim di makkah tapi shelter mereka kumuh dan org rohingya jorok jd di sana pun tdk disukai sdh dibuatkan bangunan permanen di bashan char dan cox bazaar bangladesh dari dana unhcr tdk ada keharusan indonesia utk terima mereka jd boleh diusir dan kembalikan ke cox bazaar atau bashanchar di bangladesh unhcr hrs tgjwb,"['rajin', 'buka', 'info', 'ttg', 'rohingya', 'imigran', 'rohingya', 'mukim', 'makkah', 'shelter', 'kumuh', 'rohingya', 'jorok', 'disukai', 'dibuatkan', 'bangunan', 'permanen', 'bashan', 'char', 'cox', 'bazaar', 'bangladesh', 'dana', 'unhcr', 'keharusan', 'terima', 'diusir', 'kembalikan', 'cox', 'bazaar', 'bashanchar', 'bangladesh', 'unhcr', 'hrs', 'tgjwb']",rajin buka info ttg rohingya imigran rohingya mukim makkah shelter kumuh rohingya jorok disukai dibuatkan bangunan permanen bashan char cox bazaar bangladesh dana unhcr keharusan terima diusir kembalikan cox bazaar bashanchar bangladesh unhcr hrs tgjwb,1
tidak smua rohinyia islam jangan dampe ada di indonesia mereka tidak bisa di atur usir rohingiya dari indonesia,"['smua', 'rohinyia', 'islam', 'dampe', 'atur', 'usir', 'rohingiya']",smua rohinyia islam dampe atur usir rohingiya,1
suruh ke benua antartika masih banyak yang kosong,"['suruh', 'benua', 'antartika', 'kosong']",suruh benua antartika kosong,1
dah dibilangin pulangkan saja mereka sebagian biar yang lain gak ikutan menyusul berdatangan ke indonesia kasih limit tampung kalau dah limit kelebihannya harus di pulangkan ke negaranya,"['dah', 'dibilangin', 'pulangkan', 'biar', 'ikutan', 'menyusul', 'kasih', 'limit', 'tampung', 'dah', 'limit', 'kelebihannya', 'pulangkan', 'negaranya']",dah dibilangin pulangkan biar ikutan menyusul kasih limit tampung dah limit kelebihannya pulangkan negaranya,1
jadilah org baik tp jgn terlalu baikakhirnya bisa di manfaatinnih udh kejadianterlalu baik dtg segeroyokan ke indonesiadi kasih mkndi penuhi kebutuhannyamalah ada yg sampe kawinberanak pinakakhirnya ngelunjakdatang lg bawa rombongan lbh bnyk lgbahayanyapny rencana buat menetap di indonesiaujung nya susah kan ngusir tuh rombongan yg dateng terus anusirlahayo pemerintah yg tegasunhcr oonenak bgt indinesia yg di bebankan,"['baikakhirnya', 'manfaatinnih', 'udh', 'kejadianterlalu', 'dtg', 'segeroyokan', 'indonesiadi', 'kasih', 'mkndi', 'penuhi', 'kebutuhannyamalah', 'sampe', 'kawinberanak', 'pinakakhirnya', 'ngelunjakdatang', 'lg', 'bawa', 'rombongan', 'lbh', 'bnyk', 'lgbahayanyapny', 'rencana', 'menetap', 'indonesiaujung', 'susah', 'ngusir', 'rombongan', 'dateng', 'anusirlahayo', 'pemerintah', 'tegasunhcr', 'oonenak', 'bgt', 'indinesia', 'bebankan']",baikakhirnya manfaatinnih udh kejadianterlalu dtg segeroyokan indonesiadi kasih mkndi penuhi kebutuhannyamalah sampe kawinberanak pinakakhirnya ngelunjakdatang lg bawa rombongan lbh bnyk lgbahayanyapny rencana menetap indonesiaujung susah ngusir rombongan dateng anusirlahayo pemerintah tegasunhcr oonenak bgt indinesia bebankan,1
jangan diusir pak kasih tempat dirumah alumnus pa yg lpernah demo bela rohingya dan demo salah in pemerintah habib riziq bahar smith habib novel ikhlas kok menerima mereka yg cantik,"['diusir', 'kasih', 'dirumah', 'alumnus', 'pa', 'lpernah', 'demo', 'bela', 'rohingya', 'demo', 'salah', 'pemerintah', 'habib', 'riziq', 'bahar', 'smith', 'habib', 'novel', 'ikhlas', 'menerima', 'cantik']",diusir kasih dirumah alumnus pa lpernah demo bela rohingya demo salah pemerintah habib riziq bahar smith habib novel ikhlas menerima cantik,1
