text,tokenized,tokenized_str,cluster
maybe the arabs are ready to accommodate the rohingya because sorry we are not stupid and kind like you we saw palestine being colonized by israel we dont want that to happen to us j,"['maybe', 'arabs', 'ready', 'accommodate', 'rohingya', 'sorry', 'stupid', 'kind', 'like', 'saw', 'palestine', 'colonized', 'israel', 'dont', 'want', 'happen', 'us', 'j']",maybe arabs ready accommodate rohingya sorry stupid kind like saw palestine colonized israel dont want happen us j,1
i dont see islamists march on the streets for rohinya courses,"['dont', 'see', 'islamists', 'march', 'streets', 'rohinya', 'courses']",dont see islamists march streets rohinya courses,0
tell rohingya immigrants to leave indonesia coxs bazar bangladesh is a place for illegal rohingya immigrants not indonesia,"['tell', 'rohingya', 'immigrants', 'leave', 'coxs', 'bazar', 'bangladesh', 'place', 'illegal', 'rohingya', 'immigrants']",tell rohingya immigrants leave coxs bazar bangladesh place illegal rohingya immigrants,3
they are not refugees they are illegal immigrant,"['refugees', 'illegal', 'immigrant']",refugees illegal immigrant,0
indonesia has sent food for millions of hamass why moslems refuge only thousands it is a hypocrisy,"['sent', 'food', 'millions', 'hamass', 'moslems', 'refuge', 'thousands', 'hypocrisy']",sent food millions hamass moslems refuge thousands hypocrisy,0
people still questioning indonesian humanity the top country for charities in the world for sixth year in a row and still doing it until now so i asking everyone who question my country humanity what do you do for humanity,"['people', 'still', 'questioning', 'indonesian', 'humanity', 'top', 'country', 'charities', 'world', 'sixth', 'year', 'row', 'still', 'asking', 'everyone', 'question', 'country', 'humanity', 'humanity']",people still questioning indonesian humanity top country charities world sixth year row still asking everyone question country humanity humanity,1
take back in myanmar take back to big bos unhcr,"['take', 'back', 'myanmar', 'take', 'back', 'big', 'bos', 'unhcr']",take back myanmar take back big bos unhcr,1
unhcr bangladesh is a group that sells humans to be sent to indonesia you are a mafia by promising rohinians and bangladeshis that you will live in luxury and be facilitated by everyone in indonesia are you sure in our country there are still many who are poor and need help go away from our countrytheir number is more than they are illegal bangladeshi immigrants why not take them to your country do you know what their nature is like in malaysia the intimidation of bangladeshis and rohinians against us natives usurp and confiscate our land,"['unhcr', 'bangladesh', 'group', 'sells', 'humans', 'sent', 'mafia', 'promising', 'rohinians', 'bangladeshis', 'live', 'luxury', 'facilitated', 'everyone', 'sure', 'country', 'still', 'many', 'poor', 'need', 'help', 'go', 'away', 'countrytheir', 'number', 'illegal', 'bangladeshi', 'immigrants', 'take', 'country', 'know', 'nature', 'like', 'malaysia', 'intimidation', 'bangladeshis', 'rohinians', 'us', 'natives', 'usurp', 'confiscate', 'land']",unhcr bangladesh group sells humans sent mafia promising rohinians bangladeshis live luxury facilitated everyone sure country still many poor need help go away countrytheir number illegal bangladeshi immigrants take country know nature like malaysia intimidation bangladeshis rohinians us natives usurp confiscate land,1
i stand for aceh go from my country oh rohingya,"['stand', 'aceh', 'go', 'country', 'oh', 'rohingya']",stand aceh go country oh rohingya,3
emely bojovix kamu gk usah bicara hamimigran gelap suka membuat anakbawa saja etnis rohinya ke country you emely bojovix,"['emely', 'bojovix', 'gk', 'bicara', 'hamimigran', 'gelap', 'suka', 'anakbawa', 'etnis', 'rohinya', 'country', 'emely', 'bojovix']",emely bojovix gk bicara hamimigran gelap suka anakbawa etnis rohinya country emely bojovix,0
send them back to whichever country that comments indonesia is not doing enough see how their citizen reacts illegal immigrants are not refugees theyre not welcome and have overstayed and overcrossed the welcome guests should stay a few days and leave not longterm longterm is called koskos or hotel you must register and pay accordingly,"['send', 'back', 'whichever', 'country', 'comments', 'enough', 'see', 'citizen', 'reacts', 'illegal', 'immigrants', 'refugees', 'theyre', 'welcome', 'overstayed', 'overcrossed', 'welcome', 'guests', 'stay', 'days', 'leave', 'longterm', 'longterm', 'called', 'koskos', 'hotel', 'must', 'register', 'pay', 'accordingly']",send back whichever country comments enough see citizen reacts illegal immigrants refugees theyre welcome overstayed overcrossed welcome guests stay days leave longterm longterm called koskos hotel must register pay accordingly,1
they are not refugees they illegal immigrant,"['refugees', 'illegal', 'immigrant']",refugees illegal immigrant,0
they are not southeast asian tell their people in the south to take care of it,"['southeast', 'asian', 'tell', 'people', 'south', 'take', 'care']",southeast asian tell people south take care,1
save aceh,"['save', 'aceh']",save aceh,0
they are not refugee but imigran they even pay from banglades camp to indonesia by boat they have cellphone and unhcr card from banglades so we need send back them to where they came from in indonesia their behavior is not good we provided food aid but they threw them into the sea because we didnt allow them to go ashore and when we accommodated them they protested about the portions of food they were given even though the portions were the same as indonesian people eat they also commit criminal acts in aceh such as stealing raping and so on and there are many more bad behaviors of rohingya in aceh so that aceh is already at the limit of patience and doesnt want to accept them anymore,"['refugee', 'imigran', 'even', 'pay', 'banglades', 'camp', 'boat', 'cellphone', 'unhcr', 'card', 'banglades', 'need', 'send', 'back', 'came', 'behavior', 'good', 'provided', 'food', 'aid', 'threw', 'sea', 'didnt', 'allow', 'go', 'ashore', 'accommodated', 'protested', 'portions', 'food', 'given', 'even', 'though', 'portions', 'indonesian', 'people', 'eat', 'also', 'commit', 'criminal', 'acts', 'aceh', 'stealing', 'raping', 'many', 'bad', 'behaviors', 'rohingya', 'aceh', 'aceh', 'already', 'limit', 'patience', 'doesnt', 'want', 'accept', 'anymore']",refugee imigran even pay banglades camp boat cellphone unhcr card banglades need send back came behavior good provided food aid threw sea didnt allow go ashore accommodated protested portions food given even though portions indonesian people eat also commit criminal acts aceh stealing raping many bad behaviors rohingya aceh aceh already limit patience doesnt want accept anymore,1
islam always making trouble,"['islam', 'always', 'making', 'trouble']",islam always making trouble,0
bukan hanya warga aceh kami seluruh rakyat indonesia menolak keras imigran gelap rohingnya ini bukan tentang kemanusiaan tapi tentang kedaulatan indonesia mereka bukan datang sebagai pengungsi tapi tinggal selamanya di indonesia tolak dan usir rohingnya,"['warga', 'aceh', 'rakyat', 'menolak', 'keras', 'imigran', 'gelap', 'kemanusiaan', 'kedaulatan', 'pengungsi', 'tinggal', 'tolak', 'usir']",warga aceh rakyat menolak keras imigran gelap kemanusiaan kedaulatan pengungsi tinggal tolak usir,3
they probably thought indonesia is the country that would give them asylum but we actually never ratified any of agreement regarding to refugee with unhcr we just temporarily accept them before unhcr settled them in the country that receive them,"['probably', 'thought', 'country', 'would', 'give', 'asylum', 'actually', 'never', 'ratified', 'agreement', 'regarding', 'refugee', 'unhcr', 'temporarily', 'accept', 'unhcr', 'settled', 'country', 'receive']",probably thought country would give asylum actually never ratified agreement regarding refugee unhcr temporarily accept unhcr settled country receive,1
as a malaysian i truly understand the indonesian we have rohingya refugeesvery problematic people,"['malaysian', 'truly', 'understand', 'indonesian', 'rohingya', 'refugeesvery', 'problematic', 'people']",malaysian truly understand indonesian rohingya refugeesvery problematic people,1
they are not refuges they are illegal imigran even if they are refuges they should be verified first from unhcr they are not verified and enter our country illegally they are not even from myanmar they pay each person to the people smugling syndicate to help them enter indonesia,"['refuges', 'illegal', 'imigran', 'even', 'refuges', 'verified', 'first', 'unhcr', 'verified', 'enter', 'country', 'illegally', 'even', 'myanmar', 'pay', 'person', 'people', 'smugling', 'syndicate', 'help', 'enter']",refuges illegal imigran even refuges verified first unhcr verified enter country illegally even myanmar pay person people smugling syndicate help enter,1
rohingya have bad attitude,"['rohingya', 'bad', 'attitude']",rohingya bad attitude,3
al jazeera can only report on those that are visible and receive lowquality gossip rohingya were accepted in but they made a lot of chaos that caused conflict among acehnese people as in malaysia rohingya only made chaos after chaos even to the point of asking for land we indonesians do not want something like what happened in our brother country malaysia to be repeated here rohingya also come not as refugees victims of war but they come as illegal immigrants with human trafficking intermediaries whose profits reach billion rupiah in this shipment many rohingya are fleeing in shelters as they await their final journey to malaysia and singapore try to gather the real news instead of just collecting cheap gossips among you to lead international public opinion in the wrong direction,"['al', 'jazeera', 'report', 'visible', 'receive', 'lowquality', 'gossip', 'rohingya', 'accepted', 'made', 'lot', 'chaos', 'caused', 'conflict', 'among', 'acehnese', 'people', 'malaysia', 'rohingya', 'made', 'chaos', 'chaos', 'even', 'point', 'asking', 'land', 'indonesians', 'want', 'something', 'like', 'happened', 'brother', 'country', 'malaysia', 'repeated', 'rohingya', 'also', 'come', 'refugees', 'victims', 'war', 'come', 'illegal', 'immigrants', 'human', 'trafficking', 'intermediaries', 'whose', 'profits', 'reach', 'billion', 'rupiah', 'shipment', 'many', 'rohingya', 'fleeing', 'shelters', 'await', 'final', 'journey', 'malaysia', 'singapore', 'try', 'gather', 'real', 'news', 'instead', 'collecting', 'cheap', 'gossips', 'among', 'lead', 'international', 'public', 'opinion', 'wrong', 'direction']",al jazeera report visible receive lowquality gossip rohingya accepted made lot chaos caused conflict among acehnese people malaysia rohingya made chaos chaos even point asking land indonesians want something like happened brother country malaysia repeated rohingya also come refugees victims war come illegal immigrants human trafficking intermediaries whose profits reach billion rupiah shipment many rohingya fleeing shelters await final journey malaysia singapore try gather real news instead collecting cheap gossips among lead international public opinion wrong direction,4
indonesia is a better place for them to live dont come to malaysia plz,"['better', 'place', 'live', 'dont', 'come', 'malaysia', 'plz']",better place live dont come malaysia plz,4
